fecha,tarea,proyecto,bloque,horainicio,horafin,comentario,notas
2026-08-05,Plano SdC de Microstation,BLOR,GENERAL,13:26,13:48,"Más modificaciones por RT:
1- Textos mal referenciados en hojas 003XXX",
2026-08-06,AOYV,DES,GENERAL,6:34,7:07,AOYV,
2026-08-06,Plano SdC de Microstation,BLOR,GENERAL,7:07,8:52,Verificación de los cambios realizados el 05/08/2026. Ver que no falta nada,
2026-08-06,Varios Microstation,FOR,GENERAL,8:52,9:20,Ver como se puede cambiar el color de los textos de una tabla  sin tener que ir celda por celda.,
2026-08-06,Reunión con Miguel por Teams,BLOR,B113,9:20,9:36,"Se abordan las modificaciones a realizar:
1- Rojo 1811  ver que soportes se pueden usar  echándole un vistazo a la macro de soportes.
2- Azul  hacer conducto virtual en TEST para añadir soportes.
3- Verde  centrar más los soportes en 1402 y 1405.
4- Naranja  1805 añadir soportes si se puede. Estudiar el tema y darle una vuelta al respecto.",
2026-08-06,Varios Microstation macro,FOR,GENERAL,9:36,10:15,Macro CambioColorTextoTabla(),
2026-08-06,Reunión con Jesús  director técnico BAC,BAC2,GENERAL,10:15,10:30,Comentarios acerca del trabajo en la disciplina de estructuras  y un poco mi experiencia profesional previa.,
2026-08-06,Modificaciones en soportes B113,BLOR,B113,10:30,11:20,"Modificaciones de acuerdo a:
1- Rojo 1811  ver que soportes se pueden usar  echándole un vistazo a la macro de soportes.
2- Azul  hacer conducto virtual en TEST para añadir soportes.
3- Verde  centrar más los soportes en 1402 y 1405.
4- Naranja  1805 añadir soportes si se puede. Estudiar el tema y darle una vuelta al respecto.",
2026-08-06,Modificaciones en soportes B113,BLOR,B113,11:20,12:35,Estudio de la macro para añadir el soporte adecuado para el tramo en color rojo de la imagen que me envió Miguel el 06/08/2026 a las 9:35. Soporte 21EB25S001,
2026-08-06,Descanso 20',DES,GENERAL,12:35,12:55,Descanso 20',
2026-08-06,Modificaciones en plano SdC Microstatin,BLOR,GENERAL,12:55,13:29,Modificaciones al plano en Microstation para SdC  de acuerdo a lo indicado por Miguel.,
2026-08-06,Varios para cambiar mañana a estructuras,DES,GENERAL,13:29,13:49,Varios para cambiar mañana a la disciplina de Estructuras,
2026-08-07,Cambio de HVAC a Estructuras,DES,GENERAL,6:36,7:10,Cambio de HVAC a Estructuras,
2026-08-07,AOYV,DES,GENERAL,7:10,7:38,AOYV,
2026-08-07,Varios,DES,GENERAL,7:38,7:45,Varios excel,
2026-08-07,Píldora de ciberseguridad #24,DES,GENERAL,7:45,7:49,Píldora de ciberseguridad #24,
2026-08-07,Intentar acceso a BAC en Navantia,BAC2,GENERAL,7:49,8:30,Intento de acceso a escritorio de Navantia  para proyecto BAC,
2026-08-07,Anidado de perfiles 6000's,BAC2,B241,8:30,10:28,Anidados en B241  6000 al 6048. Los 6025  6026  6045  6046  6047  6048 no tienen texto del número de corte,
2026-08-07,Anidados de chapa 3000's,BAC2,B241,10:28,11:10,Anidados de chapa 3003-3007,
2026-08-07,Anidado de perfiles 6000's,BAC2,B241,11:10,11:21,Anidados en B241  6025-6026  6045 a 6048,
2026-08-07,Anidados de chapa 3000's,BAC2,B241,11:21,11:50,Anidados de chapa 3007-3011,
2026-08-07,Descanso 20',DES,GENERAL,11:50,12:10,Descanso 20',
2026-08-07,Anidados de chapa 3000's,BAC2,B241,12:10,12:29,Anidados de chapa 3007-3019,
2026-08-07,Anidados de chapa 3000's,BAC2,B241,12:29,12:54,Anidados de chapa 3014 y 3007,
2026-08-10,AOYV,BAC2,GENERAL,6:36,7:24,AOYV,Problemas para arranque de escritorio remoto  al final tuve que arrancarlo desde Firefox
2026-08-10,Anidado de chapa 1000's,BAC2,B241,7:24,9:43,Anidado de chapa 1010-1001,Se vuelven a revisar  por eliminar cosas de más.
2026-08-10,Reunión con Miguel Ángel López García,BAC2,B241,9:43,9:54,Vistazo a los comentarios para revisión/actualización en FDesign,
2026-08-10,Revisión actualizacion planos de intermedios,BAC2,B241,9:54,10:19,Revisión de planos de intermedios,
2026-08-10,Descanso 20',DES,GENERAL,10:19,10:36,Descanso 20',
2026-08-10,Revisión maquillaje 1000's,BAC2,B241,10:36,13:51,Revisión de maquillaje de chapas B241 1000's: 1010-1001,
2026-08-11,AOYV,DES,GENERAL,6:34,6:57,AOYV,
2026-08-11,Revisión de planos 1000's,BAC2,B241,6:57,7:45,Revisión de planos 1000's,
2026-08-11,Reunión con Ramón,BAC2,B241,7:45,8:20,Aclaración de comentarios a los comentarios realizados en pdfs,
2026-08-11,Modificaciones en planos,BAC2,B241,8:20,10:04,Modificaciones en planos de acuerdo a los comentarios realizados por Jesús,
2026-08-11,Descanso 20',DES,GENERAL,10:04,10:20,Descanso 20',
2026-08-11,Modificaciones en planos de planchas 1000's,BAC2,B241,10:20,12:19,Modificaciones en planos de acuerdo a comentario de Jesús y un .e2   nuevo  el 1001,
2026-08-11,Productos intermedios,BAC2,B241,12:19,12:30,Modificación de planos de productos intermedios  BAC-24111504803,
2026-08-11,Funcionamiento de FNEST ,FOR,GENERAL,12:30,13:07,Se ve con Unai el funcionamiento de FNEST y NCPANEL,
2026-08-11,Creacion de varios anidados,BAC2,B241,13:07,13:50,Creación de varios anidados en FNEST,
2026-08-12,AOYV,DES,GENERAL,6:34,6:56,AOYV,
2026-08-12,Varios,DES,GENERAL,6:56,7:13,Varios,
2026-08-12,Píldora de ciberseguridad #25,DES,GENERAL,7:13,7:18,Píldora de ciberseguridad #25,
2026-08-12,Productos intermedios,BAC2,B241,7:18,8:05,Vistazo a los comentario de productos intermedios  comprobando en .e2 la solución adoptada,
2026-08-12,Anidado de planchas 1000's,BAC2,B241,8:05,8:45,"Modificación de anidados de chapa 1005  1006  1007  1008  1010. 1009 es un caso especial  porque viene del bloque B210, por lo tanto en el plano de 1009  en la parte inferior se modifica el correspondiente a usado",
2026-08-12,Estudio del estándar de estructuras,FOR,GENERAL,8:45,8:57,Estudio del estándar de estructuras.,
2026-08-12,Anidado de planchas 1000's,BAC2,B241,8:57,9:00,Modificacion de anidados de plancha 1000,
2026-08-12,Estudio del estándar de estructuras,FOR,GENERAL,9:00,9:05,Estudio del estándar de estructuras.,
2026-08-12,Anidado de planchas 1000's,BAC2,B241,9:05,9:59,Modificaciones en 1004  1005  1006  1007  1008  1010,
2026-08-12,Descanso 20',DES,GENERAL,9:59,10:14,Descanso 20',
2026-08-12,Anidado de planchas 1000's,BAC2,B241,10:14,10:42,Modificaciones en 1008  1010,
2026-08-12,Anidado de planchas 3000's,BAC2,B241,10:42,10:54,Modificaciones en 3000  3011 donde se meten las cotas,
2026-08-12,Anidado de planchas 3000's,BAC2,B241,10:54,11:01,Modificaciones de 3001  ,
2026-08-12,Productos intermedios,BAC2,B241,11:01,12:44,Revisión de productos intermedios BAC-241101202801 NL 801  NL 800  NL 802  NL 808  NL 811  NL 812,
2026-08-12,Anidado de perfiles 6000's,BAC2,B241,12:44,12:47,Anidado de perfiles 6000's  donde se sacan cotas,
2026-08-12,Varios espera de tarea,DES,GENERAL,12:47,12:55,Break a la espera de que Ramón añada etiquetas a los anidados 6000's,
2026-08-12,Anidado de perfiles 6000's,BAC2,B241,12:55,13:26,Anidado 6000's varios perfiles ,
2026-08-12,Varios,DES,GENERAL,13:26,13:52,Varios excel,
2026-08-13,AOYV,DES,GENERAL,6:34,7:15,AOYV,
2026-08-13,Varios excel,PROG,GENERAL,7:15,7:55,Varios excel,
2026-08-13,Recortes en FNEST,FOR,GENERAL,7:55,8:32,Realización de recortes en FNEST (restos de plancha que sobra y se pueden usar para otros recortes de otro bloque),
2026-08-13,Vistazo a la guía de diseño de estructura,BAC2,GENERAL,8:32,9:12,Vistazo a la guía de estructuras de Navantia para BAC,
2026-08-13,Anidado de ficheros e2 3000's con recortes,BAC2,B241,9:12,9:38,Modificación de planos .e2 con recortes en planchas 3000's,
2026-08-13,Vistazo a la guía de diseño de estructura,BAC2,GENERAL,9:38,10:01,Vistazo a la guía de estructuras de Navantia para BAC,
2026-08-13,Descanso 20',DES,GENERAL,10:01,10:18,Descanso 20',
2026-08-13,Vistazo a la guía de diseño de estructuras,BAC2,GENERAL,10:18,11:47,Vistazo a la guía de estructuras de Navantia para BAC,
2026-08-13,Anidado de ficheros e2 6000's de perfiles,BAC2,B241,11:47,12:06,Modificacion de planos .e2 en perfiles 6000's,
2026-08-13,Vistazo a la guía de diseño de estructura,BAC2,GENERAL,12:06,12:30,Vistazo a la guía de estructuras de Navantia para BAC,
2026-08-13,Generación de lotes de planchas,BAC2,B242,12:30,13:54,Generación de lotes de planchas 1000's. 1018  1017  1016  1015  1014  1013  1012  1011  1010,
2026-08-14,AOYV,DES,GENERAL,6:37,7:13,AOYV,
2026-08-14,Vistazo a la guía de diseño de estructuras,BAC2,GENERAL,7:13,7:33,Vistazo a la guía de estructuras de Navantia para BAC,
2026-08-14,Generación de lotes de planchas,BAC2,B242,7:33,8:30,Generación de lotes de planchas 1000's. 1009  1008  1007  1006  1005.,
2026-08-14,Generación de secuencias de corte ,BAC2,B242,8:30,8:56,Generación de secuencias de corte 1008  1006  1007  1008  1009  1010  1011  1012  1013  1014  1015  1016  1017  1018,
2026-08-14,Exportacion de lotes de planchas a .e2,BAC2,B242,8:56,9:03,Exportación a .e2,
2026-08-14,Maquillaje de .e2 planchas,BAC2,B242,9:03,9:52,Maquillaje de .e2 del 1005 al 1018,
2026-08-14,Descanso 20',DES,GENERAL,9:52,10:07,Descanso 20',
2026-08-14,Maquillaje de .e2 planchas,BAC2,B242,10:07,11:26,Maquillaje de .e2 del 1005 al 1018,Faltan detalles de soldadura en 1007 y 1008. En 1018 no coinciden las medidas de las diagonales
2026-08-14,Vistazo a especificación de soldadura estructuras,BAC2,B242,11:26,12:05,Revisión y análisis de los detalles de soldeo/preparación bordes,
2026-08-14,Generación planos .e2,BAC2,B242,12:05,12:21,Generación de planos .e2 del 1000 al 1004,
2026-08-14,Maquillaje de .e2 planchas,BAC2,B242,12:21,13:00,Maquillaje de .e2 del 1005 al 1018,
2026-08-17,AOYV,DES,GENERAL,6:36,7:13,AOYV,
2026-08-17,Maquillaje de .e2 planchas,BAC2,B242,7:13,9:13,Maquillaje de .e2  1003,
2026-08-17,Maquillaje de .e2 planchas,BAC2,B242,9:13,9:45,Maquillaje de .e2  1004,
2026-08-17,Descanso 20',DES,GENERAL,9:45,10:04,Descanso 20',
2026-08-17,Maquillaje de .e2 planchas,BAC2,B242,10:04,10:15,Maquillaje de .e2  1005,
2026-08-17,Maquillaje de .e2 perfiles 4000's,BAC2,B242,10:15,11:01,Maquillaje de perfiles .e2  4000  4001  4002  4003  4004  4005  4006  4007  4008  4009  4010  4011  4012  4013  4014  4015  4016  4017  4018  4019,
2026-08-17,Maquillaje de .e2 perfiles 6000's,BAC2,B242,11:01,11:38,Maquillaje de perfiles .e2  6000 a 6024,
2026-08-17,Maquillaje de .e2 perfiles 6000's,BAC2,B242,11:38,12:01,Maquillaje de perfiles .e2  6025 a 6047,
2026-08-17,Se sacan nuevos .e2,BAC2,B242,12:01,12:14,Se sacan nuevos .e2 del 6011 al 6014 ambos inclusive,
2026-08-17,Solicitada nueva tarea  modificaciones en excel,DES,GENERAL,12:14,12:56,Solicitada nueva tarea  mientras tanto hago modificaciones en excel,
2026-08-17,Maquillaje .e2 planchas 1000's,BAC2,B241,12:56,13:09,Maquillaje .e2 1011 y 1012,No se pudo completar por falta de datos y elementos heredados de FNEST
2026-08-17,Maquillaje .e2 planchas 1000's,BAC2,B241,13:09,13:14,Maquillaje .e2 1011 y 1012,No se pudo completar por falta de datos y elementos heredados de FNEST
2026-08-17,Espera de que preparen .e2 de 1011 y 1012,BAC2,B241,13:14,13:16,En espera de que preparen .e2 de 1011 y 1012 de planchas,
2026-08-17,Maquillaje .e2 planchas 3000's,BAC2,B241,13:16,13:26,Maquillaje .e2 3014,
2026-08-17,Maquillaje .e2 planchas 1000's,BAC2,B241,13:26,13:35,Maquillaje .e2 1011 y 1012,
2026-08-17,Aviso a dirección de proyecto para nueva tarea,BAC2,GENERAL,13:35,13:50,Director BAC2  avisado para darme nueva tarea,Nueva tarea de acuerdo a notas libreta
2026-08-18,AOYV,DES,GENERAL,6:34,7:13,AOYV,
2026-08-18,Modificación planos GR,BAC2,B241,7:13,9:23,Modificación de planos GR5 .e2 del SB1,
2026-08-18,Modificación planos GR,BAC2,B241,9:23,10:02,Modificacion de planos GR5 .e2 del SB3,
2026-08-18,Descanso 20',DES,GENERAL,10:02,10:14,Descanso 20',
2026-08-18,Modificación planos GR,BAC2,B241,10:14,10:44,Modificacion de planos GR5 .e2 del SB3,
2026-08-18,Maquilla .e2 planchas 1000's,BAC2,B242,10:44,10:55,Maquillaje .e2 1019 y 1020,
2026-08-18,Solicitada nueva tarea,DES,GENERAL,10:55,10:59,Solicitada nueva tarea.,
2026-08-18,Creación de NCPANEL,BAC2,B242,10:59,11:25,Creación del panel NL809,
2026-08-18,Productos intermedios con Miguel,BAC2,B242,11:25,13:23,Formación mínima para la generación de productos intermedios y generacion de productos intermedios,A la par se prepara manual FDesign
2026-08-18,Generación de previas,BAC2,B242,13:23,13:55,Generacion de previas,
2026-08-19,AOYV,DES,GENERAL,6:33,7:27,AOYV,
2026-08-19,Generación de previas,BAC2,B242,7:27,10:04,Generacion de previas. Cumplimentación de planos generados con distintos datos necesarios en el plano,
2026-08-19,Descanso 20',DES,GENERAL,10:04,10:17,Descanso 20',
2026-08-19,Generación de previas,BAC2,B242,10:17,11:12,Modificaciones de planos de previas. Se añaden marcas LC  LB y cuadernas,Materiales no se han añadido por no tener el FDesign totalmente operativo
2026-08-19,Maquilla .e2 planchas 1000's,BAC2,B242,11:12,11:52,Maquillaje .e2 1003  1002  1001 y 1000,
2026-08-19,Generación de previas,BAC2,B242,11:52,12:06,Modificaciones de planos de UL 07  donde se añaden marcas LC  Lb u cuadernas,Materiales no se han añadido por no tener el FDesign totalmente operativo
2026-08-19,Maquilla .e2 planchas 1000's,BAC2,B242,12:06,12:29,Maquillaje .e2 1005  1006  1007,
2026-08-19,Generación de previas,BAC2,B242,12:29,12:53,Modificaciones de planos de UL 07  donde se añaden marcas LC  Lb u cuadernas,Materiales no se han añadido por no tener el FDesign totalmente operativo
2026-08-19,Maquilla .e2 planchas 1000's,BAC2,B242,12:53,13:05,Maquillaje .e2 1010  1009  1008,
2026-08-19,Generación de previas,BAC2,B242,13:05,13:33,Modificaciones de planos de UL 07  donde se añaden marcas LC  Lb u cuadernas,Materiales no se han añadido por no tener el FDesign totalmente operativo
2026-08-20,AOYV,DES,GENERAL,6:32,7:03,AOYV,
2026-08-20,Maquilla .e2 planchas 1000's,BAC2,B242,7:03,8:06,Maquillaje .e2  1011  1012  1012  1014,Trabajando desde navegador web. Omnissa Horizon Client ni está ni se le espera
2026-08-20,Maquillajde de  UL,BAC2,B242,8:06,9:18,Maquillaje .e2 de UL06,Materiales no se han añadido por no tener el FDesign totalmente operativo
2026-08-20,Maquilla .e2 planchas 3000's,BAC2,B242,9:18,10:00,Maquillaje .e2  3000  3001  3002  3003  3004  3005,
2026-08-20,Descanso 20',DES,GENERAL,10:00,10:20,Descanso 20',
2026-08-20,Maquilla .e2 planchas 3000's,BAC2,B242,10:20,11:13,Maquillaje .e2 3006  3007  3008  3009  3010  3011  3012  3013  3014  3015  3016  3017  3018  3019,
2026-08-20,Píldora ciberseguridad #26,DES,GENERAL,11:13,11:24,Píldora ciberseguridad #26,
2026-08-20,Maquillajde de  UL,BAC2,B242,11:24,13:26,Maquillaje .e2 de UL06,Materiales no se han añadido por no tener el FDesign totalmente operativo
2026-08-20,Planos previas,BAC2,B243,13:26,13:35,Plano .e2 previa PT301,
2026-08-21,AOYV,DES,GENERAL,6:36,7:16,AOYV,
2026-08-21,Planos previas,BAC2,B243,7:16,7:50,Plano .e2 previa PT301,
2026-08-21,Planos previas,BAC2,B243,7:50,9:46,Plano .e2 GR1 previas PT302  PT303  PT304  PT305  PT306  PT 308.,Sin etiquetas por permisos Foran
2026-08-21,Descanso 20',DES,GENERAL,9:46,10:01,Descanso 20',
2026-08-21,Revisión de paneles,BAC2,B242,10:01,13:00,Implementación de comentarios a paneles NL801,
2026-08-24,AOYV,DES,GENERAL,6:35,7:00,AOYV,
2026-08-24,Revisión de paneles,BAC2,B242,7:00,8:54,Implementación de comentarios en panel NL 802  NL 800  NL 803,
2026-08-24,Espera de tarea,BAC2,GENERAL,8:54,9:09,Espera de tarea (Miguel Ángel López García),
2026-08-24,Revisión de UL,BAC2,B242,9:09,9:34,Implementación de comentarios en UL05 SB4,
2026-08-24,Vistazo a comentarios en UL de SB2,BAC2,B242-SB2,9:34,9:56,Vistazo a comentarios en B242-SB2-ULXX,
2026-08-24,Descanso 20',DES,GENERAL,9:56,10:11,Descanso 20',
2026-08-24,Revisión de comentarios,BAC2,B242-SB2-GR3-UL02,10:11,10:54,Revisión comentarios a UL02,He perdido mucho tiempo por comentarios muy escuetos y nada claros
2026-08-24,Planos previas,BAC2,B243-SB3-GR4-CS89,10:54,12:10,Plano .e2 PS271  PS270  PS269  PS268  PS267,
2026-08-24,Planos UAs  en espera de planos por compañeros Canarias,BAC2,B243-SB3-UA1,12:10,12:30,Planos UAs  en espera de planos por compañeros Canarias,
2026-08-24,Planos UAs,BAC2,B243-SB3-UA1,12:30,13:50,Relleno planos UA1,
2026-08-25,AOYV,DES,GENERAL,6:31,6:55,AOYV,
2026-08-25,Revisión de previas B242,BAC2,B242,6:55,7:40,Revisión de planos previas PT300,Se tiene que entrar a través de web por no funcionar Omnissa
2026-08-25,Reinstalación por IT,BAC2,GENERAL,7:40,8:01,Reinstalación de Omnissa porque no funcionaba,
2026-08-25,Revisión de previas,BAC2,B242-PI-SB4-PREVIAS,8:01,8:37,Revisión de PS230  PS237  PS226.,
2026-08-25,Revisión de unidades lineales UL,BAC2,B242-PI-SB2-UL02,8:37,9:16,Revisión de UL02,
2026-08-25,Revisión de unidades lineales UL,BAC2,B242-PI-SB2-UL01,9:16,9:48,Revisión de UL01,
2026-08-25,Descanso 20',DES,GENERAL,9:48,10:03,Descanso 20',
2026-08-25,Revisión de unidades lineales UL,BAC2,B242-PI-SB2-UL03,10:03,10:20,Revisión de UL03,
2026-08-25,Revisión de unidades lineales UL,BAC2,B242-PI-SB2-UL10,10:20,12:29,Revisión de UL10,
2026-08-25,Revisión de unidades lineales UL,BAC2,B242-PI-SB2-UL11,12:29,12:45,Revisión de UL11,
2026-08-25,Revisión de unidades lineales UL,BAC2,B242-PI-SB2-UL04,12:45,13:01,Revisión de UL04,
2026-08-25,Comentarios jefe estructuras,BAC2,B242,13:01,13:28,Comentarios acerca de lo que hay que implementar,
2026-08-25,Revisión de previas,BAC2,B242-PI-SB2-PREVIAS-PT300,13:28,13:38,Revisión PT300,
2026-08-25,Generación .e3,BAC2,B242-SB2,13:38,13:45,Generación de .e3 de GR 1,
2026-08-25,Comentarios jefe estructuras,BAC2,B242,13:45,13:51,Comentarios con jefe estructuras para organizar trabajo para mañana,
2026-08-26,AOYV,DES,GENERAL,6:34,6:55,AOYV,
2026-08-26,Revisión de unidades lineales UL,BAC2,B242-PI-SB2-UL02,6:55,7:01,Revisión UL02,
2026-08-26,Revisión de unidades lineales UL,BAC2,B242-PI-SB2-UL03,7:01,7:11,Revisión UL03,
2026-08-26,Revisión de unidades lineales UL,BAC2,B242-PI-SB2-UL10,7:11,7:22,Revisión UL10,
2026-08-26,Revisión de unidades lineales UL,BAC2,B242-PI-SB2-UL11,7:22,7:35,Revisión UL11,
2026-08-26,Revisión de unidades abiertas UA,BAC2,B242-PI-SB4-UA4-GR1,7:35,8:30,Revisión GR1,
2026-08-26,Comentarios jefe estructuras,BAC2,B242,8:30,8:52,Comentarios a varias cuestiones con jefe estructuras,
2026-08-26,Revisión de unidades abiertas UA,BAC2,B242-PI-SB4-UA4-GR1,8:52,9:03,Revisión GR1,
2026-08-26,Revisión de unidades abiertas UA,BAC2,B242-PI-SB4-UA4-GR3,9:03,9:22,Revisión GR3,Pendiente de acabar en hoja 3 los detalles de soldadura
2026-08-26,Revisión de unidades abiertas UA,BAC2,B242-PI-SB4-UA4-GR4,9:22,9:48,Revisión GR4,
2026-08-26,Descanso 20',des,GENERAL,9:48,10:00,Descanso 20',
2026-08-26,Revisión de unidades abiertas UA,BAC2,B242-PI-SB4-UA4-GR4,10:00,10:37,Revisión GR4,
2026-08-26,Varios,BAC2,B242,10:37,11:54,Varios,
2026-08-26,Revisión de unidades abiertas UA,BAC2,B242-PI-SB4-UA4-GR5,11:54,12:32,Revisión GR5,
2026-08-26,Revisión de unidades abiertas UA,BAC2,B242-PI-SB-UA-UA4,12:32,13:37,Revisión UA4,
2026-08-27,AOYV,DES,GENERAL,6:30,6:42,AOYV,
2026-08-27,Revisión de unidades abiertas UA,BAC2,B242-PI-SB-UA-UA4,6:42,8:36,Revisión UA4,
2026-08-27,Comentarios con Ghita para coordinación,BAC2,B243-PI-SB5-UA-UA6,8:36,8:49,Revisión UA6,
2026-08-27,Actualización de contraseñas sistema,DES,GENERAL,8:49,8:55,Actualización contraseñas sistema,
2026-08-27,Revisión de unidades abiertas UA,BAC2,B243-PI-SB5-UA-UA6,8:55,12:18,Revisión UA6,
2026-08-27,Píldora ciberseguridad #27,DES,GENERAL,12:18,12:23,Píldora ciberseguridad #27,
2026-08-27,Revisión de unidades abiertas UA,BAC2,B243-PI-SB5-UA-UA6,12:23,13:31,Revisión UA6,
